ds,y,yhat,yhat_lower,yhat_upper,residual,resid_z,anomaly_breach,anomaly_z3,anomaly_any,severity
2019-07-13 06:00:00,1922344,1684784.712869595,1497395.56175268,1882120.9673609158,237559.28713040496,0.0011591157671432249,1,0,1,1.0001159115767144
2019-07-13 06:05:00,2266414,1685499.3949172194,1500032.4686026042,1869472.0675878474,580914.6050827806,2.364328973007153,1,0,1,1.2364328973007153
2019-07-13 06:10:00,1899741,1686107.2410322048,1495064.065127214,1883903.9983601833,213633.75896779518,-0.16351020495171828,1,0,1,1.0163510204951718
2019-07-13 06:15:00,1968314,1686609.3991384774,1496112.6814973797,1878251.6924369335,281704.6008615226,0.30499269367680765,1,0,1,1.0304992693676807
2019-07-13 06:20:00,1857103,1687007.6826874188,1483076.7857163695,1876734.037779881,170095.31731258123,-0.4631669382867045,0,0,0,0.04631669382867046
2019-07-13 06:25:00,1723219,1687304.5735841477,1497275.5844602983,1886185.61350271,35914.42641585227,-1.3866774249620324,0,0,0,0.13866774249620326
2019-07-13 06:30:00,1796735,1687503.2210812524,1479112.1272397167,1883997.4285459556,109231.77891874756,-0.8820650063143783,0,0,0,0.08820650063143784
2019-07-13 06:35:00,1846123,1687607.436571677,1490868.9403155656,1891025.503264282,158515.56342832302,-0.5428655009789315,0,0,0,0.054286550097893155
2019-07-13 06:40:00,1939410,1687621.684246345,1496173.5601019864,1885450.2630075058,251788.31575365504,0.09909151926331938,1,0,1,1.009909151926332
2019-07-13 06:45:00,1844722,1687551.0676036654,1492297.1401937122,1881633.2872924064,157170.9323963346,-0.5521200293283229,0,0,0,0.055212002932832294
2019-07-13 06:50:00,1888348,1687401.3118360445,1497337.6096171804,1886243.6538508532,200946.68816395546,-0.250829963035274,1,0,1,1.0250829963035275
2019-07-13 06:55:00,1917464,1687178.7421353152,1481670.8300127927,1881063.8559741243,230285.2578646848,-0.04890496014099764,1,0,1,1.0048904960140999
2019-07-13 07:00:00,1960245,1686890.2579907442,1494394.1826186937,1879858.9630120161,273354.7420092558,0.2475241364121071,1,0,1,1.0247524136412107
2019-07-13 07:05:00,2282007,1686543.3035954982,1503188.7200709353,1878671.7398984276,595463.6964045018,2.4644642330834006,1,0,1,1.24644642330834
2019-07-13 07:10:00,1939829,1686145.8344640753,1495447.2649607344,1884609.0262237168,253683.16553592472,0.1121329712383798,1,0,1,1.011213297123838
2019-07-13 07:15:00,1889285,1685706.2804531318,1481876.223678306,1873027.6135113004,203578.71954686823,-0.23271480097952882,1,0,1,1.023271480097953
2019-07-13 07:20:00,1917089,1685233.5053385624,1506995.544235111,1875376.456261398,231855.49466143758,-0.03809768245284495,1,0,1,1.0038097682452845
2019-07-13 07:25:00,1871278,1684736.763171668,1486932.9514275559,1875791.52365245,186541.23682833207,-0.3499766096615681,0,0,0,0.034997660966156814
2019-07-13 07:30:00,1965371,1684225.6516396103,1495870.2959612515,1890528.6667520518,281145.3483603897,0.3011435945536461,1,0,1,1.0301143594553646
2019-07-13 07:35:00,1929842,1683710.0626918038,1479515.7806352924,1892875.0418806481,246131.9373081962,0.060161051772192733,1,0,1,1.0060161051772192
2019-07-13 07:40:00,1978105,1683200.130695629,1491813.4823172544,1882237.662012869,294904.86930437107,0.3958445746893009,1,0,1,1.0395844574689301
2019-07-13 07:45:00,2054429,1682706.1784224547,1489173.4984164948,1877659.2950594262,371722.82157754526,0.9245501453193333,1,0,1,1.0924550145319334
2019-07-13 07:50:00,2011693,1682238.6611757893,1484523.0996957857,1868290.1641141034,329454.3388242107,0.6336340035521504,1,0,1,1.063363400355215
2019-07-13 07:55:00,2060953,1681808.1093801844,1486690.8583068196,1876213.8023653126,379144.89061981556,0.9756331165796771,1,0,1,1.0975633116579677
2019-07-13 08:00:00,1964457,1681425.06998499,1484843.227225561,1867038.618138782,283031.93001501006,0.3141281404928448,1,0,1,1.0314128140492844
2019-07-13 08:05:00,2158206,1681100.047011562,1485522.6608901066,1867380.407946442,477105.9529884381,1.6498577977446471,1,0,1,1.1649857797744647
2019-07-13 08:10:00,2140888,1680843.4416295113,1477416.8356493986,1874083.9559019872,460044.5583704887,1.5324314135428236,1,0,1,1.1532431413542823
2019-07-13 08:15:00,1981494,1680665.4921054593,1487161.6441337874,1874484.3854638778,300828.5078945407,0.43661448105030903,1,0,1,1.0436614481050308
2019-07-13 08:20:00,1962190,1680576.2140070961,1492926.0045597816,1877795.8952235784,281613.78599290387,0.3043676532336048,1,0,1,1.0304367653233606
2019-07-13 08:25:00,1852525,1680585.3410291541,1495742.3442167654,1885608.5738405597,171939.65897084586,-0.45047311242941124,0,0,0,0.045047311242941125
2019-07-13 08:30:00,1923987,1680702.266812211,1481524.6550636287,1876353.181383843,243284.7331877891,0.040564946504678276,1,0,1,1.0040564946504678
2019-07-13 08:35:00,1898214,1680935.9881230833,1492660.6483990096,1883443.3778843458,217278.01187691675,-0.13842834899459044,1,0,1,1.013842834899459
2019-07-13 08:40:00,1876551,1681295.0497537362,1482029.9003311705,1863340.6736299437,195255.95024626376,-0.289996912284061,1,0,1,1.028999691228406
2019-07-13 08:45:00,1899297,1681787.4914967495,1479728.6751186794,1867029.418154563,217509.50850325054,-0.1368350553398795,1,0,1,1.013683505533988
2019-07-13 08:50:00,1903605,1682420.797531727,1491616.3484588587,1888079.6311006167,221184.202468273,-0.11154368643227072,1,0,1,1.0111543686432272
2019-07-13 08:55:00,1889441,1683201.8485587763,1477036.051376124,1871978.1019126668,206239.1514412237,-0.21440417018029134,1,0,1,1.0214404170180291
2019-07-13 09:00:00,1864847,1684136.8769866242,1484837.909433544,1890593.273884667,180710.1230133758,-0.3901097070133668,0,0,0,0.03901097070133668
2019-07-13 09:05:00,2240952,1685231.4254749226,1472253.9638293257,1874458.1769518652,555720.5745250774,2.190929085242473,1,0,1,1.2190929085242472
2019-07-13 09:10:00,1884794,1686490.3090999005,1519977.8137589213,1886421.3833730936,198303.69090009946,-0.2690205986251344,0,0,0,0.02690205986251344
2019-07-13 09:15:00,1899020,1687917.581405547,1495648.6705319704,1877879.3127155984,211102.41859445302,-0.18093235325095208,1,0,1,1.018093235325095
2019-07-13 09:20:00,1879525,1689516.5045640334,1490803.1913285106,1878382.4205226533,190008.49543596664,-0.3261129308413831,1,0,1,1.0326112930841382
2019-07-13 09:25:00,1878626,1691289.5238579519,1498126.6716116173,1886255.0022154816,187336.47614204814,-0.3445033128252957,0,0,0,0.03445033128252958
2019-07-13 09:30:00,1754127,1693238.2466534665,1503988.1025986334,1880795.2271301397,60888.753346533515,-1.2147896646110208,0,0,0,0.12147896646110208
2019-07-13 09:35:00,1765305,1695363.4260268311,1504478.7232528196,1894283.9008492364,69941.57397316885,-1.1524829178990548,0,0,0,0.11524829178990548
2019-07-13 09:40:00,1850886,1697664.9491531854,1512641.1693164303,1899491.6778351248,153221.05084681464,-0.5793053983307879,0,0,0,0.05793053983307879
2019-07-13 09:45:00,1858240,1700141.8305657846,1510864.972013315,1895906.6399084271,158098.1694342154,-0.5457382478213292,0,0,0,0.05457382478213292
2019-07-13 09:50:00,1850911,1702792.210334861,1514241.709971622,1907009.122688431,148118.78966513905,-0.6144221103718519,0,0,0,0.061442211037185196
2019-07-13 09:55:00,1847253,1705613.3571983457,1535531.6697597257,1893222.0713950188,141639.6428016543,-0.6590153459149288,0,0,0,0.06590153459149288
2019-07-13 10:00:00,1977128,1708601.6766571314,1515086.4035062094,1900237.262341363,268526.3233428686,0.2142921669217615,1,0,1,1.0214292166921761
2019-07-13 10:05:00,2167005,1711752.7239711306,1525911.6253899417,1913210.176080393,455252.27602886944,1.4994481551368217,1,0,1,1.1499448155136822
2019-07-13 10:10:00,1858604,1715061.2220286354,1516633.8482636837,1919996.4624798333,143542.77797136456,-0.6459168691121421,0,0,0,0.06459168691121421
2019-07-13 10:15:00,1823072,1718521.0839871948,1527607.032231543,1922251.1832494286,104550.91601280519,-0.9142814117312595,0,0,0,0.09142814117312596
2019-07-13 10:20:00,1824115,1722125.440520487,1525768.6357563126,1924632.660503854,101989.55947951297,-0.9319101486013274,0,0,0,0.09319101486013275
2019-07-13 10:25:00,1811129,1725866.671571825,1529510.1579039816,1925900.868647608,85262.32842817507,-1.0470366258941406,0,0,0,0.10470366258941406
2019-07-13 10:30:00,1758535,1729736.4424092053,1539038.259884673,1929708.277461207,28798.55759079475,-1.4356529492548649,0,0,0,0.1435652949254865
2019-07-13 10:35:00,1812924,1733725.7437577986,1540634.7504629125,1930802.5232353443,79198.25624220143,-1.0887730774728757,0,0,0,0.10887730774728757
2019-07-13 10:40:00,1916548,1737824.9357802498,1551856.1134893112,1935603.2998273706,178723.06421975023,-0.40378579472816645,0,0,0,0.040378579472816645
2019-07-13 10:45:00,1844303,1742023.795657985,1550236.0340536772,1942935.5156082916,102279.20434201509,-0.9299166451587381,0,0,0,0.09299166451587382
2019-07-13 10:50:00,1843123,1746311.56846636,1541356.334560154,1930801.3132536148,96811.43153364002,-0.9675490195866208,0,0,0,0.09675490195866208
2019-07-13 10:55:00,1807428,1750677.0210609438,1562271.4008893967,1940410.9276472458,56750.978939056164,-1.2432682209185888,0,0,0,0.12432682209185889
2019-07-13 11:00:00,1867614,1755108.4986194295,1559408.3064898315,1956777.1122525549,112505.50138057047,-0.8595333551697686,0,0,0,0.08595333551697687
2019-07-13 11:05:00,2185761,1759593.9835314378,1548693.0441979056,1942421.6707158433,426167.0164685622,1.299266579115758,1,0,1,1.1299266579115759
2019-07-13 11:10:00,1898445,1764121.156238819,1569532.910735552,1973483.6131220164,134323.843761181,-0.7093669055679814,0,0,0,0.07093669055679815
2019-07-13 11:15:00,1810518,1768677.4577224588,1597525.9602977997,1965227.6195062667,41840.542277541244,-1.3458904685858455,0,0,0,0.13458904685858455
2019-07-13 11:20:00,1825004,1773250.1531697605,1594727.132182512,1971520.6433150594,51753.84683023952,-1.2776613738851015,0,0,0,0.12776613738851014
2019-07-13 11:25:00,1759032,1777826.3965226205,1595991.6739319789,1987218.1216414461,-18794.39652262046,-1.7632151820129134,0,0,0,0.17632151820129136
2019-07-13 11:30:00,1789742,1782393.2954523906,1595872.9049185733,1984883.0155511224,7348.704547609435,-1.5832832421426373,0,0,0,0.15832832421426374
2019-07-13 11:35:00,1755317,1786937.9763926847,1609672.986233384,1968514.4859780115,-31620.976392684737,-1.8514951221669833,0,0,0,0.18514951221669834
2019-07-13 11:40:00,1857418,1791447.649241648,1599912.1958490931,1975714.6471645993,65970.35075835208,-1.1798151725837729,0,0,0,0.1179815172583773
2019-07-13 11:45:00,1852502,1795909.6713633316,1609388.712283031,1986522.3268168552,56592.32863666839,-1.2443601440455716,0,0,0,0.12443601440455716
2019-07-13 11:50:00,1858488,1800311.610415412,1601124.5542508413,1988668.7921781945,58176.38958458789,-1.2334577205547155,0,0,0,0.12334577205547155
2019-07-13 11:55:00,1858314,1804641.3057572385,1595381.3985072807,1984842.038495213,53672.69424276147,-1.2644547563410453,0,0,0,0.12644547563410455
2019-07-13 12:00:00,1864453,1808886.9279713256,1609365.8462707498,1986056.772383626,55566.07202867442,-1.2514234354961533,0,0,0,0.12514234354961534
2019-07-13 12:05:00,2239304,1813037.0361962228,1628627.2807849338,2003878.11715123,426266.96380377724,1.2999544744752949,1,0,1,1.1299954474475296
2019-07-13 12:10:00,1911711,1817080.632905009,1622477.2532935631,2006059.2102505327,94630.36709499103,-0.982560366342078,0,0,0,0.0982560366342078
2019-07-13 12:15:00,1997926,1821007.2158248196,1627325.8543499669,2006761.1554197664,176918.78417518036,-0.4162038933927649,0,0,0,0.041620389339276496
2019-07-13 12:20:00,1894862,1824806.826712565,1623564.6372602342,2027775.4011465162,70055.17328743497,-1.15170106172488,0,0,0,0.115170106172488
2019-07-13 12:25:00,1866762,1828470.0966553383,1625743.6104893626,2016352.4558610613,38291.903344661696,-1.370314253865829,0,0,0,0.13703142538658292
2019-07-13 12:30:00,1823177,1831988.2877271064,1638428.3162081446,2036900.8704675513,-8811.287727106363,-1.6945056541459858,0,0,0,0.16945056541459858
2019-07-13 12:35:00,1806753,1835353.3306471936,1623924.9976911729,2026871.06851976,-28600.330647193594,-1.83070529133601,0,0,0,0.183070529133601
2019-07-13 12:40:00,1836836,1838557.858377384,1647046.7924481528,2016649.97213212,-1721.8583773840219,-1.6457121016121052,0,0,0,0.16457121016121054
2019-07-13 12:45:00,1881054,1841595.235358864,1654579.9622665823,2045772.082131739,39458.76464113593,-1.3622832396387818,0,0,0,0.13622832396387818
2019-07-13 12:50:00,1889576,1844459.5823208157,1661875.393048919,2037109.135098588,45116.41767918435,-1.3233439996643688,0,0,0,0.1323343999664369
2019-07-13 12:55:00,1871694,1847145.7964994162,1665089.5584042035,2046443.0880122208,24548.203500583768,-1.4649063440427579,0,0,0,0.1464906344042758
2019-07-13 13:00:00,1924704,1849649.5672004854,1677112.345994265,2048472.0802435447,75054.43279951462,-1.1172932667388542,0,0,0,0.11172932667388542
2019-07-13 13:05:00,2262431,1851967.3866270024,1646279.9992166841,2031707.5274707242,410463.6133729976,1.1911866778844777,1,0,1,1.1191186677884477
2019-07-13 13:10:00,1968949,1854096.5559616575,1659116.9214240636,2051649.468714811,114852.44403834245,-0.8433803385845215,0,0,0,0.08433803385845216
2019-07-13 13:15:00,1953231,1856035.1867160646,1663254.8667135076,2060125.2656599693,97195.81328393542,-0.9649034820968032,0,0,0,0.09649034820968033
2019-07-13 13:20:00,1930363,1857782.1973343156,1674466.8881670116,2045817.835952787,72580.80266568437,-1.1343182197964883,0,0,0,0.11343182197964884
2019-07-13 13:25:00,1934091,1859337.3051788127,1667427.2946059844,2059507.989278475,74753.6948211873,-1.1193631194195952,0,0,0,0.11193631194195952
2019-07-13 13:30:00,1927167,1860701.0139456016,1679190.7875341463,2057221.6883337072,66465.98605439835,-1.176403923855238,0,0,0,0.1176403923855238
2019-07-13 13:35:00,1945295,1861874.5966543432,1673670.0175099827,2042400.2719047712,83420.40334565681,-1.059713819479665,0,0,0,0.1059713819479665
2019-07-13 13:40:00,1957817,1862860.074349477,1660525.0528586006,2066239.739711147,94956.92565052304,-0.9803128015172218,0,0,0,0.09803128015172219
2019-07-13 13:45:00,1952950,1863660.190706081,1666184.081258187,2062850.004387924,89289.80929391901,-1.0193171735224809,0,0,0,0.1019317173522481
2019-07-13 13:50:00,1926602,1864278.3827306163,1666367.4299064602,2046588.6648455309,62323.61726938374,-1.204914101325902,0,0,0,0.1204914101325902
2019-07-13 13:55:00,1928780,1864718.747787411,1681870.448827828,2073148.0427431439,64061.25221258891,-1.192954692789119,0,0,0,0.11929546927891191
2019-07-13 14:00:00,1992931,1864986.0072033054,1663377.851122146,2063314.43506371,127944.99279669463,-0.7532698467339936,0,0,0,0.07532698467339936
2019-07-13 14:05:00,2302470,1865085.466708232,1668728.3447280845,2050964.085389211,437384.53329176805,1.3764720168756,1,0,1,1.13764720168756
2019-07-13 14:10:00,2115447,1865022.9740129444,1699344.6727663537,2064742.4648516618,250424.02598705562,0.0897016881338771,1,0,1,1.0089701688133876
2019-07-13 14:15:00,1931220,1864804.8738183742,1665033.7365446757,2075803.4632395336,66415.12618162576,-1.1767539709114363,0,0,0,0.11767539709114364
2019-07-13 14:20:00,1932890,1864437.9605749024,1664027.0290847234,2057033.2405612685,68452.03942509764,-1.1627347560424435,0,0,0,0.11627347560424435
2019-07-13 14:25:00,1923772,1863929.4293229557,1657403.0522298291,2060567.1253039506,59842.570677044336,-1.2219900987398629,0,0,0,0.1221990098739863
2019-07-13 14:30:00,1854880,1863286.8249530224,1661770.343381201,2070581.3832094625,-8406.824953022413,-1.6917219074377916,0,0,0,0.16917219074377918
2019-07-13 14:35:00,1965327,1862517.9902254606,1652410.450125738,2066879.672074884,102809.00977453939,-0.9262702177906986,0,0,0,0.09262702177906987
2019-07-13 14:40:00,1927923,1861631.0129135111,1662750.2914085172,2060009.7143790117,66291.98708648887,-1.1776014853743277,0,0,0,0.11776014853743277
2019-07-13 14:45:00,1922359,1860634.17240166,1675477.8761803864,2057337.0124668297,61724.82759834011,-1.2090353181163558,0,0,0,0.12090353181163559
2019-07-13 14:50:00,1967763,1859535.8861134783,1678654.5331617026,2052963.488104559,108227.11388652166,-0.8889796920543225,0,0,0,0.08889796920543225
2019-07-13 14:55:00,2040230,1858344.65610012,1655930.5728372317,2030813.2523888538,181885.34389988007,-0.3820211572534618,1,0,1,1.0382021157253463
2019-07-13 15:00:00,2006664,1857069.0161449786,1669346.8904366724,2066844.9647460848,149594.98385502142,-0.6042620882881202,0,0,0,0.06042620882881203
2019-07-13 15:05:00,2219015,1855717.4797114797,1666479.553088522,2056290.1994328522,363297.52028852026,0.8665623495772242,1,0,1,1.0866562349577225
2019-07-13 15:10:00,1947798,1854298.4890790023,1657476.2294890403,2040015.1491004105,93499.51092099771,-0.9903435724947943,0,0,0,0.09903435724947944
2019-07-13 15:15:00,2051801,1852820.3659590816,1658609.8020784494,2045494.1776269742,198980.63404091843,-0.26436148446028357,1,0,1,1.0264361484460283
2019-07-13 15:20:00,1963998,1851291.263909977,1655846.4161898282,2051715.4610684232,112706.73609002307,-0.8581483415272108,0,0,0,0.08581483415272108
2019-07-13 15:25:00,1916124,1849719.1228328384,1657742.4259071904,2038199.9913481965,66404.87716716155,-1.1768245105558859,0,0,0,0.1176824510555886
2019-07-13 15:30:00,1993235,1848111.6257985265,1648287.0015368669,2034184.7602848252,145123.37420147355,-0.6350382918128709,0,0,0,0.0635038291812871
2019-07-13 15:35:00,1998903,1846476.158507461,1652624.3904443306,2050291.3101385792,152426.84149253904,-0.5847716063905753,0,0,0,0.058477160639057536
2019-07-13 15:40:00,2015871,1844819.7715222016,1653653.664229292,2050399.9179701419,171051.2284777984,-0.4565878048534087,0,0,0,0.045658780485340875
2019-07-13 15:45:00,1947562,1843149.14557212,1643880.6430327443,2039808.2718933392,104412.85442787991,-0.9152316313984075,0,0,0,0.09152316313984075
2019-07-13 15:50:00,1977730,1841470.5600436276,1636233.5962580792,2014107.3239565298,136259.43995637237,-0.6960450132159336,0,0,0,0.06960450132159336
2019-07-13 15:55:00,1950016,1839789.8648476223,1644988.9329468796,2028525.0253568015,110226.13515237765,-0.8752212716878499,0,0,0,0.08752212716878499
2019-07-13 16:00:00,2042046,1838112.455785597,1649265.5987442771,2029638.785114332,203933.54421440302,-0.2302726924258476,1,0,1,1.0230272692425848
2019-07-13 16:05:00,2257620,1836443.2535154563,1651744.4747796664,2029719.6122003042,421176.74648454366,1.264920655260407,1,0,1,1.1264920655260406
2019-07-13 16:10:00,2143768,1834786.68621958,1641157.4285301561,2025986.406517105,308981.31378042,0.49272680584648787,1,0,1,1.0492726805846488
2019-07-13 16:15:00,2058854,1833146.6759808103,1635792.2155275496,2021094.5390775811,225707.3240191897,-0.08041294824099099,1,0,1,1.008041294824099
2019-07-13 16:20:00,2012317,1831526.6289659594,1642614.9850365198,2041341.0689289765,180790.37103404058,-0.38955739372848996,0,0,0,0.038955739372849
2019-07-13 16:25:00,1976841,1829929.4293232784,1638776.9450505003,2023825.7179461713,146911.57067672163,-0.622730889573319,0,0,0,0.062273088957331905
2019-07-13 16:30:00,1982226,1828357.436860084,1629845.3259699037,2032044.3377552943,153868.56313991593,-0.5748488442795076,0,0,0,0.05748488442795076
2019-07-13 16:35:00,1945972,1826812.4883693783,1646761.2053398169,2017370.3315813113,119159.51163062174,-0.8137366086785194,0,0,0,0.08137366086785194
2019-07-13 16:40:00,1977843,1825295.9025851402,1630710.5970864748,2013600.9701274803,152547.0974148598,-0.5839439355903158,0,0,0,0.05839439355903158
2019-07-13 16:45:00,1970708,1823808.4886294636,1634943.988702338,2036640.0401909533,146899.5113705364,-0.6228138886922671,0,0,0,0.06228138886922671
2019-07-13 16:50:00,1957126,1822350.5578380069,1617875.3772391947,2015597.3402567457,134775.44216199312,-0.7062587442185625,0,0,0,0.07062587442185625
2019-07-13 16:55:00,1958225,1820921.938818804,1620424.5842889766,2009527.1880510163,137303.061181196,-0.6888622084305386,0,0,0,0.06888622084305386
2019-07-13 17:00:00,1971509,1819521.9955585492,1615588.4190815054,2011930.5797601421,151987.00444145082,-0.5877988193297184,0,0,0,0.058779881932971845
2019-07-13 17:05:00,2316120,1818149.6484276354,1628817.2370524246,2023580.5157296094,497970.35157236457,1.793458654481094,1,0,1,1.1793458654481095
2019-07-13 17:10:00,1956100,1816803.3978231014,1623267.045422983,2012398.7436002728,139296.60217689862,-0.6751415064524493,0,0,0,0.06751415064524494
2019-07-13 17:15:00,1963425,1815481.3502840344,1606176.081118324,2001191.2735398943,147943.6497159656,-0.6156275247838187,0,0,0,0.06156275247838187
2019-07-13 17:20:00,1943101,1814181.2467974785,1619273.365930792,2004032.8506858791,128919.75320252148,-0.7465609819264867,0,0,0,0.07465609819264866
2019-07-13 17:25:00,1946397,1812900.4930844007,1620872.7673181589,2001324.8817881688,133496.50691559934,-0.715061116180248,0,0,0,0.07150611161802481
2019-07-13 17:30:00,1982728,1811636.1915818942,1613947.3130363834,1993710.9624965088,171091.80841810582,-0.45630851023722224,0,0,0,0.045630851023722226
2019-07-13 17:35:00,1994837,1810385.1748698337,1619831.896905861,2019910.8602420827,184451.82513016625,-0.3643571492551182,0,0,0,0.03643571492551182
2019-07-13 17:40:00,2081225,1809144.0402707274,1619572.418531665,1991503.5438718346,272080.95972927264,0.23875723014517058,1,0,1,1.023875723014517
2019-07-13 17:45:00,2069765,1807909.1853301085,1623855.2211643294,2016579.61035031,261855.8146698915,0.16838186874305675,1,0,1,1.0168381868743057
2019-07-13 17:50:00,1960193,1806676.8439323534,1622287.03640935,2008728.3299551138,153516.15606764657,-0.5772743135444999,0,0,0,0.05772743135444999
2019-07-13 17:55:00,2075270,1805443.1227375865,1608245.656821579,1996762.4335264897,269826.8772624135,0.2232433310939447,1,0,1,1.0223243331093945
2019-07-13 18:00:00,2039328,1804204.0376922716,1605554.5467137492,1998267.8168074982,235123.96230772836,-0.015602197987536884,1,0,1,1.0015602197987536
2019-07-13 18:05:00,2399781,1802955.5503307488,1619051.3081801815,2001211.8772919748,596825.4496692512,2.4738366065402766,1,0,1,1.2473836606540276
2019-07-13 18:10:00,2018711,1801693.603601581,1621702.699266928,1992649.5547170483,217017.39639841905,-0.14022205542904667,1,0,1,1.0140222055429047
2019-07-13 18:15:00,1980510,1800414.1569816305,1613654.9866902851,1989074.103705143,180095.84301836952,-0.3943375371712376,0,0,0,0.039433753717123765
2019-07-13 18:20:00,1903644,1799113.220598888,1611255.5583950612,1994255.949835113,104530.77940111212,-0.9144200035377409,0,0,0,0.09144200035377409
2019-07-13 18:25:00,1976117,1797786.888168942,1599587.908426112,2001369.193153874,178330.11183105805,-0.4064903203077488,0,0,0,0.040649032030774884
2019-07-13 18:30:00,1942486,1796431.368481373,1608873.4261439447,1988986.8974584464,146054.63151862705,-0.6286288404190334,0,0,0,0.06286288404190335
2019-07-13 18:35:00,1888946,1795043.015283696,1592906.268845487,2002062.617681568,93902.98471630411,-0.9875666325104643,0,0,0,0.09875666325104643
2019-07-13 18:40:00,1943651,1793618.355321375,1594373.1009373413,2000119.4319616237,150032.64467862505,-0.6012498534050177,0,0,0,0.06012498534050177
2019-07-13 18:45:00,1943516,1792154.114390949,1605731.980911734,1985328.623237485,151361.88560905098,-0.5921012486345276,0,0,0,0.059210124863452764
2019-07-13 18:50:00,1959208,1790647.241254901,1596410.5860993734,1993334.8272811212,168560.75874509895,-0.47372865776863937,0,0,0,0.04737286577686394
2019-07-13 18:55:00,1966156,1789094.9292685753,1599010.9642339027,1982839.2256497643,177061.07073142473,-0.4152245950297385,0,0,0,0.041522459502973855
2019-07-13 19:00:00,1924655,1787494.6356221288,1596887.3484240673,1987761.8277077377,137160.36437787116,-0.689844330351215,0,0,0,0.0689844330351215
2019-07-13 19:05:00,2199130,1785844.0980845643,1583880.291449613,1983545.44354709,413285.9019154357,1.210611299735969,1,0,1,1.1210611299735969
2019-07-13 19:10:00,2038128,1784141.3492202465,1580087.1392842084,1990364.7517976346,253986.65077975346,0.11422173218901892,1,0,1,1.011422173218902
2019-07-13 19:15:00,1966812,1782384.727957285,1579963.1390632337,1979120.4383843231,184427.272042715,-0.3645261378017731,0,0,0,0.03645261378017731
2019-07-13 19:20:00,1959250,1780572.8885706577,1593698.8300474866,1959215.997619563,178677.1114293423,-0.4041020684058124,1,0,1,1.0404102068405812
2019-07-13 19:25:00,1848884,1778704.8069895061,1579722.7017288457,1974523.4129923396,70179.19301049388,-1.1508474862713705,0,0,0,0.11508474862713705
2019-07-13 19:30:00,1872096,1776779.7844965162,1576853.6209381365,1978605.600400082,95316.21550348378,-0.9778399609752653,0,0,0,0.09778399609752653
2019-07-13 19:35:00,1820169,1774797.4488355077,1566971.7564507588,1962630.2840715894,45371.551164492266,-1.3215880234772288,0,0,0,0.1321588023477229
2019-07-13 19:40:00,1885416,1772757.7527814228,1580448.4358799949,1973987.8188009784,112658.24721857719,-0.8584820699811512,0,0,0,0.08584820699811513
2019-07-13 19:45:00,1866084,1770660.9702613824,1568362.0464843276,1964699.4407398172,95423.0297386176,-0.9771048036394252,0,0,0,0.09771048036394253
2019-07-13 19:50:00,1892324,1768507.69010262,1580122.8563826135,1957017.4428199516,123816.30989737995,-0.7816858300248539,0,0,0,0.0781685830024854
2019-07-13 19:55:00,1892679,1766298.807534932,1575712.6814078516,1961629.8204466687,126380.19246506807,-0.7640397075252918,0,0,0,0.0764039707525292
2019-07-13 20:00:00,1887449,1764035.513551345,1562903.6753774483,1964615.3255842542,123413.4864486549,-0.7844582939479219,0,0,0,0.0784458293947922
2019-07-13 20:05:00,2065241,1761719.2823174712,1562046.06731991,1964185.3981636642,303521.7176825288,0.4551507082686683,1,0,1,1.0455150708268668
2019-07-13 20:10:00,1983443,1759351.8567245891,1568478.5314772716,1943503.4773198674,224091.14327541087,-0.09153643874152141,1,0,1,1.0091536438741522
2019-07-13 20:15:00,1722979,1756935.2322928593,1571492.5915685063,1943373.202970202,-33956.23229285935,-1.8675677037281053,0,0,0,0.18675677037281055
2019-07-13 20:20:00,1688337,1754471.639607502,1541199.7191691734,1934329.1243793375,-66134.63960750191,-2.089038111332225,0,0,0,0.20890381113322254
2019-07-13 20:25:00,1798446,1751963.5254478033,1570152.4943033725,1945944.4896763053,46482.47455219668,-1.3139420062866922,0,0,0,0.13139420062866922
2019-07-13 20:30:00,1843413,1749413.5328304523,1539874.004587908,1956468.8229489173,93999.46716954769,-0.9869025844723633,0,0,0,0.09869025844723633
2019-07-13 20:35:00,1784089,1746824.4801463461,1565224.695395949,1945497.0067749647,37264.51985365385,-1.3773853011769779,0,0,0,0.1377385301176978
2019-07-13 20:40:00,1822322,1744199.339627334,1560775.7459323187,1932377.9801505066,78122.66037266608,-1.0961759502538073,0,0,0,0.10961759502538074
2019-07-13 20:45:00,1801678,1741541.2152898633,1527988.8006282235,1935358.7478842041,60136.78471013671,-1.2199651476229638,0,0,0,0.12199651476229639
2019-07-13 20:50:00,1781756,1738853.3206470544,1560211.6201695816,1932726.9620911793,42902.67935294565,-1.3385802270092149,0,0,0,0.13385802270092148
2019-07-13 20:55:00,1780917,1736138.9563055092,1538402.8043212227,1936419.5382448353,44778.0436944908,-1.3256728851054642,0,0,0,0.13256728851054642
2019-07-13 21:00:00,1844479,1733401.48770781,1554772.6375132746,1942671.1767692068,111077.51229218999,-0.8693616018684158,0,0,0,0.08693616018684158
2019-07-13 21:05:00,2177529,1730644.3231921063,1514964.5971378514,1921187.769233161,446884.6768078937,1.4418574983955808,1,0,1,1.144185749839558
2019-07-13 21:10:00,1880521,1727870.8925563572,1538550.6271725465,1910835.7638278266,152650.1074436428,-0.5832349610025181,0,0,0,0.058323496100251816
